Ano ingresso,IAA,IEG,IPS,IDA,IPV,IAN,RA,Fase,Turma,Gênero,Instituição de ensino,TARGET
-0.31551107380108445,0.3209961388977564,-3.4677443249707647,-2.7955576907099338,0.1383146137695428,-3.868825805891039,1.1335773226520263,720,78,73,1,6,0
0.23163174818896082,0.03728751796114197,0.49603187247976305,0.682701399513115,1.4790177291388684,-0.027842753231700306,1.1335773226520263,1498,0,119,2,4,0
-0.31551107380108445,0.22617474894424094,-1.0013946910015477,0.682701399513115,-0.9044544759621543,-0.7427682997989609,-0.8431375055583803,1290,1,116,3,4,1
0.7787745701790061,0.03728751796114197,0.7602836189764648,0.3998029935083069,0.9824610197428221,1.495795424347552,1.1335773226520263,1540,79,78,1,11,0
0.7787745701790061,0.41506197992733995,0.23178012598306133,0.691976757087043,0.684526994105194,1.313580517426361,1.1335773226520263,1586,79,85,0,11,0
-1.409796717781175,0.3395070875341006,-0.9133107755026469,-0.19845757001005748,-0.010652399049271023,-0.6307597246621114,1.1335773226520263,885,31,108,2,4,0
0.7787745701790061,0.603949210910439,0.7602836189764648,0.691976757087043,1.4790177291388684,0.5990122551689601,1.1335773226520263,1557,79,80,0,6,0
-2.5040823617612658,-0.3027094978084363,0.0996542527347101,-0.4767182972279012,-0.805143134082945,-0.09483352783507931,1.1335773226520263,817,31,101,2,12,0
0.7787745701790061,-2.9849081777684416,0.09755701654654092,0.687339078300079,-1.649289540056224,-1.0123391768029582,-0.8431375055583803,1616,10,9,1,11,1
0.7787745701790061,0.7935919908174706,0.9364514499742661,0.10762922992957086,1.8266074257161005,1.3618138751407938,1.1335773226520263,1613,12,11,0,11,0
0.7787745701790061,0.7928364418935379,0.5841157879786634,-1.0471527880244813,1.1314280325616355,1.495795424347552,-0.8431375055583803,1655,79,93,1,11,1
0.23163174818896082,0.7928364418935379,0.9364514499742661,0.682701399513115,0.8334940069240079,1.252484930988079,-0.8431375055583803,1013,16,107,2,4,1
1.3259173921690515,0.7935919908174706,0.6043890701033179,0.687339078300079,1.8266074257161005,-0.6532686249288466,-0.8431375055583803,379,79,87,1,11,1
-1.409796717781175,0.41506197992733995,0.6721997034775644,-0.4767182972279012,-0.35824209562650355,0.9277136557108976,1.1335773226520263,1144,81,20,0,11,0
0.23163174818896082,-2.9849081777684416,-0.8252268600037462,0.682701399513115,0.33693729752796153,0.4780715765730184,-0.8431375055583803,1048,16,111,2,4,1
0.23163174818896082,0.15061985655100163,0.6721997034775644,0.682701399513115,0.6348713231655891,1.0440096404223638,1.1335773226520263,823,31,101,3,4,0
-2.5040823617612658,-0.45381928259491533,0.23178012598306133,0.10762922992957086,0.684526994105194,0.21895126040714827,1.1335773226520263,1082,85,64,0,9,0
0.7787745701790061,0.7928364418935379,0.6281577457281143,0.11226690871653483,-0.010652399049271023,0.304252846914093,-0.8431375055583803,19,80,0,0,11,1
0.7787745701790061,-0.3397313950811237,-2.2554783162217644,-1.6315003151819536,-0.15961941186808484,-0.2995573350230054,-0.8431375055583803,1545,79,83,1,11,1
0.23163174818896082,0.603949210910439,0.8483675344753658,0.9609621267309587,-0.3085864246868987,0.24012034518181574,1.1335773226520263,1319,0,99,2,4,0
-1.9569395397712204,0.15061985655100163,-1.3977723107466002,-0.4767182972279012,-1.103077159720573,-0.3853055265153306,-0.8431375055583803,333,47,101,2,4,1
-1.409796717781175,0.03728751796114197,-1.2216044797487993,-0.4767182972279012,0.8334940069240079,-0.7427682997989609,-0.8431375055583803,1341,0,102,3,4,1
0.7787745701790061,-0.15159971302195702,-1.4785900447366036,-1.6315003151819536,0.005899491263930463,-1.6380330115985182,1.1335773226520263,89,33,31,1,11,0
0.23163174818896082,0.7928364418935379,-0.781184902254296,0.691976757087043,-0.15961941186808484,0.509691222185813,1.1335773226520263,1356,79,82,0,11,0
1.3259173921690515,0.16346418825785194,-1.2656464374982492,0.687339078300079,-1.8148084431882394,-0.20844988156240998,-0.8431375055583803,600,42,40,0,11,1
-0.31551107380108445,0.6417266571070586,-0.03247162051364075,0.682701399513115,-0.2092750828076893,0.4185837687252175,-0.8431375055583803,1537,57,106,3,4,1
